job_title	company	location	salary	description	counts	city
Senior Software Engineer - Unified Commerce Center	GoDaddy	Washington, DC	None	"Get to know us

GoDaddy is empowering everyday entrepreneurs around the world by providing all of the help and tools to succeed online. GoDaddy is the place people come to name their idea, build a professional website, attract customers, sell their products and services, and manage their work. Our mission is to give our customers the tools, insights and the people to transform their ideas and personal initiative into success. To learn more about the company, visit www.GoDaddy.com.

Location

This position is not eligible to be performed in Alaska, Colorado, Mississippi, North Dakota, or the Virgin Islands

Join our team

GoDaddy has offered online commerce capabilities for many years and is proud to support an extremely diverse set of merchants of all sizes, all over the world. Many business owners have leveraged a wide variety of GoDaddy tools to design and build an online store, sell on multiple channels like Etsy and Instagram, and build relationships with their customers through communications and marketing tools.

We are looking for a strong full-stack engineer and expert in JavaScript (React/Node) to play a crucial role in the Unified Commerce Center team.

What you’ll get to do…

Our mission is to unify the merchant experience and maximize ease of use across all GoDaddy commerce offerings, including:

Offering a dynamic onboarding and setup experience across all commerce products, so a merchant can easily set up exactly the products that they need
Building a powerful data pipeline and dashboard to aggregate orders, item sales, and customer metrics across all products so a merchant knows exactly what they're doing that has the biggest impact on their business
Surfacing critical action items across GoDaddy commerce products so a merchant can take care of pressing issues right away and know at a glance if their business is thriving
Building out all setup, data, and recommendations capabilities in a scalable API platform

Your experience should include…

Mastery of JavaScript or TypeScript, and experience building performant, responsive interfaces with at least one modern web framework – React or Next.js preferred
Experience building scalable web backends in Node.js
A passion for quality, great UX, attention to detail, and an empathy for customer experience
Object-oriented programming and design fundamentals
Understanding of modern datastore mechanics and performance
Strong interpersonal and communication skills

You might also have...

Experience as a tech lead or architect for an engineering team – helping to define and review engineering roadmap, architecture, and software development and testing/automation processes
Experience with large scale data pipelines
Experience deploying applications at scale on AWS

We've got your back

Enjoy our many benefits (My Wallet), including paid time off, 401k, equity grants and parental leave. Join one of our employee resource groups (Culture). Continue to have a side hustle, if you have one (we love entrepreneurs, remember?). Most importantly, come as you are and make your own way.

GoDaddy is proud to be an equal opportunity employer. We will not discriminate against any applicant or employee on the basis of age, race, color, ethnicity, national origin, citizenship, religion, creed, sex, sexual orientation, gender, gender identity or expression (including against any individual that is transitioning, has transitioned, or is perceived to be transitioning), marital status or civil partnership/union status, physical or mental disability, medical condition, pregnancy, childbirth, genetic information, military and veteran status, or any other basis prohibited by applicable federal, state or local law. GoDaddy will consider for employment qualified applicants with criminal histories in a manner consistent with local and federal requirements.

If you need help completing an application for a position with GoDaddy, please reach out to our Recruiting Team at myrecruiter@godaddy.com.

GoDaddy doesn’t accept unsolicited resumes from recruiters or employment agencies."	6252	Washington
Associate Cloud Systems Engineer - AWS/Azure	Rally Health	Washington, DC	None	"If you're an Engineer who's interested in bringing Infrastructure as Code, introducing new products and automation to our engineering practices, or if you have any cloud experience and are open to optimization of our engineering environments; this is the place for you.

A Cloud Engineer will maintain the cloud and virtual server infrastructure within Rally. They will spend roughly equal parts of their time, working with members of the Engineering organization and multiple lines of the business outside of the department. You will report into our Sr Manager, Engineering.

Team Responsibilities:
Manage the Engineering AWS environment using modern config-based tools such as Terraform, CloudFormation, Ansible, and Puppet
Build Linux-based server solutions for Engineering needs in AWS and Azure
Develop automation scripts using Terraform, CloudFormation, Ansible, and Puppet
Troubleshoot and repair Linux hosts through command line (Ubuntu/RHEL/Amazon Linux)
Develop programs and automation pipelines using several programming and scripting languages
Improve security vulnerabilities in the IT server environments

You Have:
Familiarity with AWS/Azure or equivalent capability (EC2, EFS, RDS, and VPC configuration)
Proficient in one or more programming and scripting languages like Java, Python, Scala, Ruby, Go, Rust,
Proficient in Bash and PowerShell scripting
Experience with CI/CD tools and platforms like GIT, Jenkins, Azure DevOps
Experience with configuration management tools like Ansible, Puppet, Packer, or Chef
Build monitors and alerts to keep uptime high, and incidents low (Splunk, Datadog, New Relic)
Experience with container technology like Kubernetes and Docker

Please note that we can hire this position in multiple states.

Rally Health® is about putting health in the hands of the individual by empowering people to take charge of their health and health care with our online and mobile tools. We know that a diverse workforce enriches us with the talent, perspective, and inspiration we need to achieve our mission. Rally knows that we are strongest when our teams reflect the diversity of the world around us and create a sense of belonging.

Since 2017, Rally has been a non-integrated entity of Optum, a part of UnitedHealth Group. In the next stage of our evolution, Rally will improve into a new organization within Optum known as Optum Digital. With these changes, set to be complete by the end of September 2021, we will bring together teams to better provide our digital products to consumers.

Our Benefits:
Great compensation package
Comprehensive benefits package for full-time employees, including medical, dental, vision coverage, stock purchase plan, and 401(k)
Wellness programs, including physical and mental health services
Flexible paid time off for full-time employees and paid leave for new parents

Rally Health believes in a policy of equal employment and opportunity for all people. It is our policy to train and promote individuals in all job titles, and administer all programs, without regard to race, color, religion, national origin or ancestry, citizenship, sex, age, marital status, pregnancy, childbirth or related medical conditions, personal appearance, sexual orientation, gender identity or expression, family responsibilities, genetic information, disability, matriculation, political affiliation, veteran status, union affiliation, or any other category protected by applicable federal, state or local laws.

Individuals with disabilities and veterans are encouraged to apply. Applicants who require an accommodation related to the application or review process should notify Talent Acquisition ( recruiting@rallyhealth.com ).

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."	6252	Washington
Cloud Software Engineer	AMCHES, INC	Annapolis Junction, MD	$165,000 - $185,000 a year	Amches, Inc has a growing need for a Cloud Software Engineer that is cleared with Poly to become an integral part of our team!Amches Benefits Snapshot: 401K contribution: 10% (not a match, a contribution!! )PTO: 248 hoursHealthcare: Free (BlueCross Blue Shield for Health, Vision, and Dental) for individualsRequirements: *Develop and maintain assigned persona analytic tasks requiring implementation, documentation, and testing for the Identity & Behavior Discovery team to support Persona Tool Kit (PTK) Curation.Analytics will be developed primarily, but not exclusively, in the customer cloud infrastructure using the Query Time Analytics (QTA) framework.The developer shall possess the necessary skills required to implement an end-to-end solution including (but not limited to) accessing existing datasets, creating new datasets by ingesting data, performing analytic functions, and exposing analytic results to the users.The data could be metadata or content. Provide holistic solutions to extract value from large data sets. Research and develop original solutions to solve big data challenges.Qualification: At least eight (8) years of general experience in software development/engineering, including requirements analysis, installation, integration, evaluation, enhancement, maintenance, testing, and problem diagnosis/resolution.At least six (6) years of experience developing software with high-level languages (such as Java, C, C++), developing software in UNIX/Linux (RedHat versions 3-5+), and software integration and testing (to include developing and implementing test plans and scripts).At least four (4) years of experience with distributed scalable Big Data Store (NoSQL) such as H Base, CloudBase/Accumulo, Big Table, etc., as well as Map-Reduce programming model, the Hadoop Distributed File System (HDFS), and technologies such as Hadoop, Hive, Pig, Etc.Shall have demonstrated work experience with 1) Serialization such as JSON and/or BSON, 2) developing restful services, and 3) using source code management tools.A bachelor's degree in computer science, engineering, mathematics, or a related discipline may be substituted for 4 years of general experience.Preferred: Experience with Java/Pig MapReduce is requiredJava/Pig MapReduce required, QTA framework desired, JavaScript/Angular GHOST MACHINEExperience with customer QTA framework is desiredDesire knowledge of Graph Theory to include Social Network AnalysisExperience with Python is desiredExperience developing software in a Linux environmentExperience with customer GHOST MACHINE analytic developmentExperience with Jira, Maven, and GitJob Type: Full-timePay: $165,000.00 - $185,000.00 per year	6252	Washington
Senior Quality Engineer - Telecommute	UnitedHealth Group	Herndon, VA 20171	None	"DocASAP, part of the UnitedHealth Group family of businesses, is a high-performing startup that is optimizing the health care industry by transforming 1.1 million providers into one streamlined system that reduces wait times for patients so they can get access to care when they need it. Our CEO championed this initiative after waiting hours in an emergency room with his son. We are actively reducing wait times across providers as our company grows thanks to our team’s positive attitude and strong family spirit. At DocASAP, we know happiness and productivity go together. We offer flexible working hours in a performance driven environment. Challenge yourself by shaping what health care looks like while doing your life’s best work.(sm)
As part of Optum, DocASAP is a patient access platform that matches the patient with the right provider, at the right time and right setting. The Engineering team plays a key role in defining and growing DocASAP's intelligent, market leading platform. You will play a significant part in supporting the transformation and scalability of our platform to meet the market needs. You will be supporting and driving the DocASAP SaaS capabilities, responsible for building and managing our APIs.
We are looking for an exceptional Senior Quality Engineer. This individual will play a vital role in expanding the quality and customer experience of our patient access and engagement platform and will be part of the complete development cycle. We want a team member who is passionate about working in a high-energy environment and loves learning and contributing to a high-performance team.
You’ll enjoy the flexibility to telecommute* from anywhere within United States as you take on some tough challenges.
Primary Responsibilities:
Recognize problems and make recommendations / decisions on the best course of action to remediate
Meet with business and technical teams to discuss functional design concepts and alternatives necessary to meet requirements
Summarize testing and validation results communicate and make recommendations / decisions on the best course of action to remediate
Help define acceptance test objectives, test cases and assist in system and integration testing
Ensure each level of the organization has the information needed and the context needed to produce favorable results
Build strong relationship with IT operational leaders to ensure connectivity to the business
Develop and execute test strategies to ensure product quality
Work closely with the development team to design and deliver key product features
Create, maintain and build automation scripts
Maintain outstanding development standards, especially related to performance, robustness, and testing
Functional and non-functional test specification, execution and reporting
Actively learn new languages, libraries, and platforms as needed. Adapt quickly to changing requirements
You’ll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in.
Required Qualifications:
Undergraduate degree
4+ years of experience working in software engineering organizations
2+ years of automated testing experience
Experience testing frameworks such as, but not limited to:
Selenium
JUnit
Cucumber
Experience testing applications created in one or more of the following languages:
Java
Python
NodeJS
Experience with JavaScript
Experience with SQL
Knowledge of modern build pipelines
Knowledge of test layers and applications for testing strategies
Hosting knowledge in Amazon AWS or similar cloud hosting
If you need to enter a work site for any reason, you will be required to screen for symptoms using the ProtectWell mobile app, Interactive Voice Response (i.e., entering your symptoms via phone system) or similar UnitedHealth Group-approved symptom screener. When in a UnitedHealth Group building, employees are required to wear a mask in common areas. In addition, employees must comply with any state and local masking orders
Preferred Qualifications:
Healthcare experience
Experience in UNIX-based OS. Mobile device testing
Technology Careers with Optum. Information and technology have amazing power to transform the health care industry and improve people's lives. This is where it's happening. This is where you'll help solve the problems that have never been solved. We're freeing information so it can be used safely and securely wherever it's needed. We're creating the very best ideas that can most easily be put into action to help our clients improve the quality of care and lower costs for millions. This is where the best and the brightest work together to make positive change a reality. This is the place to do your life's best work.(sm)
Colorado Residents Only: The salary range for Colorado residents is $79,700 to $142,600. Pay is based on several factors including but not limited to education, work experience, certifications, etc. As of the date of this posting, In addition to your salary, UHG offers the following benefits for this position, subject to applicable eligibility requirements: Health, dental, and vision plans; wellness program; flexible spending accounts; paid parking or public transportation costs; 401(k) retirement plan; employee stock purchase plan; life insurance, short-term disability insurance, and long-term disability insurance; business travel accident insurance; Employee Assistance Program; PTO; and employee-paid critical illness and accident insurance.
*All Telecommuters will be required to adhere to UnitedHealth Group’s Telecommuter Policy
Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.
UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment.
Job Keywords: Senior Quality Engineer, Quality Engineer, QA Engineer, Quality, Quality Assurance, Testing, Automated Testing, Software Engineer, Telecommute, Telecommuting, Telecommuter, Work From Home, Work At Home, Remote"	6252	Washington
Cloud Enterprise Architect - AWS Solutions Architect	Accenture	Washington, DC	None	"ACCENTURE's Flexible Workforce solves clients’ toughest challenges by providing cross-industry expertise, unmatched innovation, World-class tech and talent. We help bring it all together to deliver tangible business outcomes for our clients with contractors and our extended workforce opportunities. Accenture is consistently recognized on FORTUNE’s 100 Best Companies to Work for and Diversity Inc’s Top 50 Companies for Diversity lists. And that's just the beginning. Now is the perfect time for you to consider opportunities through our Flexible Workforce.
What's In It For You:
Collaborate with a diverse network of people
Actively deliver innovative solutions for Accenture's clients
Apply your skills and experience to help drive business transformation
Work locally or remotely, significantly reducing or eliminating the demands to travel
Project Description:
We are seeking a Cloud Enterprise Architect - AWS Solutions Architect in WASHINGTON DC will work remotely and then onsite once the restrictions are lifted.
This is a 6 months contract opportunity that does not offer sponsorship now or in the future.
Must be able to work on W2.
Responsibilities:
Must have 5+ years of experience in Cloud Enterprise Architect - AWS Solutions Architect
Also, AWS Solutions Architect Certification is required
Education Requirement: Bachelor's Degree
Remote. Post COVID restrictions lifted.
Must have Cloud Enterprise Architecture - Background
This role will be part of the Enterprise Architecture Portfolio under Corporate Functions and Governance at Client.
Client is on a Enterprise Cloud Transformation journey, working towards completion of migration.
Engage with Client stakeholder, Other Architects in building the required solution for clients around Operations Transparency, Process and Cost Optimization.
Thought Leadership – Provide thought leadership on solutions that benefit customers through the use of AWS Services.
Assist solution providers with the definition and implementation of technical and business strategies.
Main Duties: Solutions Architecture for a number of Cost Optimization, Process Optimization efforts in Enterprise Architecture space
Certifications: AWS Solutions Architect.
Must have Amazon Web Services ,AWS Architecture ,Cloud Infrastructure, Cloud Enterprise Architecture and also knowledge in AWS Services.
Basic Qualifications:
Bachelor's Degree.
Bonus Points If You Have:
Master's Degree.
Keywords: Cloud Enterprise Architect ,AWS Solutions Architect, Cloud
What We Believe
We have an unwavering commitment to diversity with the aim that every one of our people has a full sense of belonging within our organization. As a business imperative, every person at Accenture has the responsibility to create and sustain an inclusive environment.
Inclusion and diversity are fundamental to our culture and core values. Our rich diversity makes us more innovative and more creative, which helps us better serve our clients and our communities. Read more here
Equal Employment Opportunity Statement


Accenture is an Equal Opportunity Employer. We believe that no one should be discriminated against because of their differences, such as age, disability, ethnicity, gender, gender identity and expression, religion or sexual orientation. Our rich diversity makes us more innovative, more competitive and more creative, which helps us better serve our clients and our communities.


All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.


Accenture is committed to providing veteran employment opportunities to our service men and women.


For details, view a copy of the Accenture Equal Opportunity and Affirmative Action Policy Statement


Requesting An Accommodation


Accenture is committed to providing equal employment opportunities for persons with disabilities or religious observances, including reasonable accommodation when needed. If you are hired by Accenture and require accommodation to perform the essential functions of your role, you will be asked to participate in our reasonable accommodation process. Accommodations made to facilitate the recruiting process are not a guarantee of future or continued accommodations once hired.


If you would like to be considered for employment opportunities with Accenture and have accommodation needs for a disability or religious observance, please call us toll free at 1 (877) 889-9009, send us an email or speak with your recruiter.


Other Employment Statements


Applicants for employment in the US must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States.
Candidates who are currently employed by a client of Accenture or an affiliated Accenture business may not be eligible for consideration.


Job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process.


The Company will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. Additionally, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the Company's legal duty to furnish information."	6252	Washington
AWS Cloud Engineer	Slalom Consulting	Washington, DC	None	"Who You’ll Work With
As a modernized technology company, our Slalom Technologists are disrupting the market and bringing to life the art of the possible for our clients. We have passion for building strategies, solutions and creative products to help our clients solve their most complex and interesting business problems. We surround our technologists with interesting challenges, innovative minds and emerging technologies. Slalom Consulting’s Washington DC office is currently seeking a talented DevOps Engineer who is well versed in Cloud, DevOps/Security and Agile. Successful candidates must thrive in a people-based corporate culture.
What You’ll Do
Design, build, test and deploy highly scalable and resilient cloud-based applications on private and public clouds
Develop deep expertise with Amazon Web Services, Microsoft Azure, and/or Google Cloud
Take ownership of key architecture decisions
 Knowledgeable in the tools and techniques necessary to design automated deployments using a DevOps approach
What You’ll Bring
Bachelor’s degree preferred
5+ years of progressively responsible software engineering and DevOps experience
Experience designing and implementing end to end Continuous Delivery pipelines
Deep AWS, Azure, or Google public cloud experience in a production environment (e.g. network, security, deployment, automation, serverless technologies)
Configuration Management and Infrastructure as Code (e.g. Chef, Puppet, Ansible)
Experience collaborating across multiple functional/technical teams to deliver a project
Demonstrated growth mindset, enthusiastic about learning new technologies quickly and applying gained knowledge to address business problems
Ability to communicate with clients on a business level and translate their needs into a technical solution
About Us
Slalom is a modern consulting firm focused on strategy, technology, and business transformation. In 39 markets around the world, Slalom's teams have autonomy to move fast and do what's right. They are backed by regional innovation hubs, a global culture of collaboration, and partnerships with the world's top technology providers. Founded in 2001 and headquartered in Seattle, Slalom has organically grown to over 8,000 employees. Slalom has been named one of Fortune's 100 Best Companies to Work For five years running and is regularly recognized by employees as a best place to work. Learn more at slalom.com.
Slalom prides itself on helping team members thrive in their work and life. As a result, Slalom is proud to invest in benefits that include: meaningful time off and paid holidays, parental leave, 401(k) with a match, a range of choices for highly subsidized health, dental, & vision coverage, adoption and fertility assistance, and short/long-term disability. We also offer additional benefits such as a yearly $350 reimbursement account for any well-being related expenses as well as discounted home, auto, and pet insurance.
Slalom is an equal opportunity employer that is committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, national origin, disability status, protected veterans status, or any other characteristic protected by federal, state, or local laws, and will not be discriminated against on the basis of disability.
#LI-JA1"	6252	Washington
Geospatial Cloud Development Engineer	Mitre Corporation	McLean, VA	None	"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world. Our workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us.
The Intelligence, Surveillance, & Reconnaissance (ISR) Processing department is seeking candidates to assist our sponsor with multi-cloud and code development tasks leveraging cloud computing technologies and focused research areas including HPC and AI/ML pipelines for Geospatial information processing. The candidate will aid tasks associated the assessment of geospatial data sources into IT infrastructure and cloud capabilities into future architectures. This position requires extensive knowledge of Python, JavaScript to include React and Node.js, cloud computing, edge computing, HPC, AI/ML, geospatial data sources and tools, government architectures, and the requirements development process. This position requires the ability to work independently to create innovative solutions with minimal requirements. The successful candidate will focus on prototyping geospatial capabilities and developing requirements and recommendations for integrated geospatial solutions to maximize MITRE’s support across its customers.
Position is full-time at McLean, VA.
Key Functions include working on a machine learning and deep learning prototype that applies:
Coding to include Python, JavaScript (React and Node.js), C++, Shell scripting, Encryption tooling, container platforms such as Docker and Kubernetes
Cloud computing and Edge technologies (e.g. AWS, Azure, IBM, Oracle, GCP)
HPC technology (e.g. HPE Cray, Apollo, NVIDIA DGX)
Data processing/augmentation, backpropagation, hyperparameter tuning, semantic segmentation
Provide unbiased independent assessments and recommendations for NGA Enterprise IT Infrastructure (Cloud and Data Center) Division
Functional and Performance Requirements Development for Edge Computing Technologies
Creating test plan and results on pilot initiatives
CONOPS and Capability/Requirements Development
Trade Studies and Analysis of Alternatives
Develop Evaluation Criteria
Analyzing and Architecting Technologies leveraging cloud services and platforms to Meet Mission
Required Qualifications:
TS/SCI Polygraph
BS Degree, 10 years' related experience
Computer Science and/or Systems engineering background
Broad understanding of the technologies and capabilities of cloud, HPC, AI/ML, data science
In-depth knowledge and experience in the following areas:
Programming languages including Python JavaScript, and C++
Common tools and frameworks such as Jupyter notebooks, Scikit Learn, TensorFlow, PyTorch, Caffe, and CUDA
AWS and/or Azure services,
MNIST, ResNet, RetinaNet, YOLO v4
Strong foundation in Systems Engineering, Software Engineering principles and experience applying that knowledge to real world problems.
Strong knowledge of GEOINT products, analytics, and services as well as GEOINT processing, exploitation, and dissemination systems.
Ability to lead and collaborate across multiple teams working on diverse tasks.
Desire to learn and be part of a fast-paced and complex technical effort.
Ability to develop creative approaches to address tough government challenges.
Superior customer engagement and communication skills to be able to work seamlessly across MITRE, government, and contractor teams.
Excellent oral and written skills
Preferred Qualifications:
Strong knowledge of NGA IT Infrastructure segments / capabilities / initiatives
Strong knowledge of NGA supported missions
Understanding of our mission partners to include ODNI, USDI, NRO, and Combatant Commands
Understands language’s platform dependencies and library management
Familiar with image processing using the Python language
Understands a shell environment with few tools and environment itself as a variable
Understands raster, geotransform, and coordinate system projection concepts
Style-transfer learning, unsupervised learning, training sets, inference model
Neural network including but not limited to adversarial networks, and deep neural network, region proposal network, etc.
This requisition requires the following clearance(s):
Top Secret/SCI/Polygraph
MITRE is proud to be an equal opportunity employer. MITRE recruits, employs, trains, compensates, and promotes regardless of race, religion, color, national origin, gender, gender expression, sexual identity, disability, age, veteran status, and other protected status.

MITRE intends to maintain a website that is fully accessible to all individuals. If you are unable to search or apply for jobs and would like to request a reasonable accommodation for any part of MITRE’s employment process, please contact MITRE’s Recruiting Help Line at 703-983-8226 or email at recruitinghelp@mitre.org.
Copyright © 1997-2021, The MITRE Corporation. All rights reserved. MITRE is a registered trademark of The MITRE Corporation. Material on this site may be copied and distributed with permission only."	6252	Washington
Cloud Solutions Architect	Applied Information Sciences	Reston, VA 20191 (South Lakes Dr - Soapstone Dr area)	$175,000 a year	"Intro:

Notice of the Filing of a Labor Condition Application with the
Employment and Training Administration Pursuant to 20 C.F.R. §655.734
What You'll Be Doing:

Applied Information Sciences, Inc. has filed a Labor Condition Application (LCA), seeking employment of an H-1B nonimmigrant as a Cloud Solutions Architect from 08/23/2021 to 08/22/2024, offering a wage of $175,000 per year in the Reston, VA metropolitan area. The LCA is available for public inspection at 11440 Commerce Park Drive, Suite 600, Reston, VA, 20191. Complaints alleging misrepresentation of material facts in the Labor Condition Application and/or failure to comply with the terms of the Labor Condition Application may be filed with any office of the Wage and Hour Division of the United States Department of Labor."	6252	Washington
Cloud Engineer III - Top Secret	Red River	Chantilly, VA 20151	$110,000 - $120,000 a year	"Red River is seeking an IT Cloud Engineer III to join our team. This person will be responsible for performing the technical duties associated with cloud computing. This can involve anything from designing cloud software and systems to implementing and maintaining them. Performs work under minimal supervision. Handles complex issues and problems, and refers only the most complex issues to higher-level staff. Possesses comprehensive knowledge of subject matter. Provides leadership, coaching, and/or mentoring to a subordinate group. May act as a lead or first-level supervisor.Responsibilities:Analyzes and defines business requirements to determine specifications and standards; proposes and develops solutions. Deploys and oversees implementation and integration of web-based applications, ensuring that appropriate information security standards are met. Monitors system uptime and performance, troubleshooting and resolving errors. Stays informed of emerging cloud technologies and evaluates their value to the organization's operations. Relevant programming knowledge. Software design. Software documentation. Software debugging. Analytic skills. Problem solving skills. Detail oriented. Ability to work with a team.Requirements:Top Secret Clearance5 years of relevant experience working in an enterprise level compute environmentTrouble shooting common hardware and software issuesDemonstrated experience with virtualization (Citrix, Vmware, Microsoft, Red Hat, Oracle)Exposure to cloud technologies (AWS, Azure, Google)Exposure to policy and compliance requirements (NIST, ISO)Familiarity with common network infrastructure implementation (IP, VPN, CIDR blocks)Additional:Certifications relevant to Cloud or any of the applications listed in the ""Requirements"" section. (Certifications are NOT a requirement)Job Type: Full-timePay: $110,000.00 - $120,000.00 per yearBenefits:401(k)401(k) matchingDental insuranceDisability insuranceEmployee assistance programEmployee discountFlexible scheduleFlexible spending accountHealth insuranceHealth savings accountLife insurancePaid time offProfessional development assistanceReferral programRetirement planTuition reimbursementVision insuranceSchedule:Monday to FridaySupplemental Pay:Bonus payWork Location:One locationWork Remotely:Yes"	6252	Washington
AWS Cloud Architect	Deloitte	Arlington, VA	None	"Are you looking to make an immediate impact where you can help our clients solve their business challenges? Deloittes Core Business Operations (CBO) portfolio operates at the center of our clients business. By joining our team, you could help C-suite and program leaders transform their organization and accelerate mission execution through emerging and disruptive technologies, innovative business models, retooled program operations and industry-driven solutions.
Work youll do
Defining Data Management, Deployment Patterns and Service Discovery
Executing & Implementing Micro Services Architecture as an Enterprise Platform/ Fabric
Using Turbot to single sign-on into AWS Console to manage resources and develop applications.
Moving large SQL Server databases from on-premises to cloud platform.
Using Tomcat and JBOSS on Solaris and Linux boxes.
Using Docker to virtualize the servers for development and test environments with Docker containers.
Create AWS cloud formation templates to create custom-sized VPC, subnets, EC2 instances, ELB and security groups.
Worked on tagging standard for proper identification and ownership of EC2 instances and other AWS Services like Cloud Front, cloud watch, RDS, S3, Route53, SNS, SQS and Cloud Trail.
The team
Deloittes Government and Public Services (GPS) practice "" our people, ideas, technology and outcomes""is designed for impact. Serving federal, state, & local government clients as well as public higher education institutions, our team of over 15,000+ professionals brings fresh perspective to help clients anticipate disruption, reimagine the possible, and fulfill their mission promise.
Deloittes Cloud offering consists of engineers and technical thought leaders who build cloud solutions that help shape the future of global enterprises. Our Cloud team is at the heart of technical solutioning and at the leading edge of product development.
Qualifications
Required: >

Bachelors degree required
Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future
Travel up to 25%
Preferred:
8+ years of IT experience as DevOps Engineer, AWS Architect & Developer and application developer. Extensive experience includes SCM, DevOps Build/Release Management, AWS, Change/Incident Management and Cloud Management.
Highly Skilled in Cloud Agnostic Architecture
Highly Skilled in Lift and Shift Migration Program
Experience in Cloud Native Transformation through Containers and Orchestration using Docker and Kubernetes\ Experienced in Design and Development of Micro Services and Mesh App and Service Architecture
In-depth knowledge in AWS cloud services like EC2, S3, RDS, VPC, Cloud Front, and Cloud Watch
Expertise in DevOps, Release Engineering, Configuration Management, Cloud Infrastructure Automation, it includes Amazon Web Services (AWS), Ant, Maven, Jenkins, and GitHub.
How you'll grow
At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe theres always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their career."	6252	Washington
