"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"36123","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",3.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36123","5","1022","73","0","2020","3","",8,26,29,27,168110,46579,493,473,"",0.64,0.22,0.24,0.21,0.06,0.34,0.13,0.29,"",1,14.3,-13,-33.3,-8,-21.6,-7,-20.6,-62969,-27.2,-19367,-29.4,-67,-12.0,-12,-2.5
"36999","1","1022","73","0","2020","3","",1,6,6,6,66266,0,0,850,"",1.96,0.92,0.93,0.93,0.32,0.00,0.00,0.35,"",0,0.0,0,0.0,0,0.0,0,0.0,3098,4.9,0,0.0,0,0.0,40,4.9
"36999","5","1022","73","0","2020","3","",1522,7316,7311,7625,267159808,11997322,438082,2771,"",1.94,2.87,2.84,2.97,1.92,2.91,2.83,0.66,"",1,0.1,-1594,-17.9,-2177,-22.9,-1917,-20.1,-11310281,-4.1,-12045645,-50.1,-434454,-49.8,471,20.5
"37000","1","1022","53","0","2020","3","",3,18,17,17,188073,0,0,835,"",0.80,0.09,0.08,0.08,0.05,0.00,0.00,0.63,"",0,0.0,-1,-5.3,-4,-19.0,-3,-15.0,-48381,-20.5,0,0.0,0,0.0,-74,-8.1
"37000","3","1022","53","0","2020","3","",88,986,970,968,8415517,315659,188,664,"",0.60,0.27,0.26,0.26,0.28,0.13,0.04,1.05,"",-5,-5.4,-122,-11.0,-147,-13.2,-125,-11.4,-301076,-3.5,-59643,-15.9,-38,-16.8,58,9.6
"37000","5","1022","53","0","2020","3","",6504,72115,71828,71506,1698821375,180500713,1544385,1820,"",1.13,0.89,0.87,0.87,0.70,0.81,1.02,0.80,"",765,13.3,-4054,-5.3,-4023,-5.3,-4184,-5.5,128879412,8.2,-30610608,-14.5,-41328,-2.6,229,14.4
"37001","5","1022","73","0","2020","3","",43,276,282,284,3855364,766053,5057,1057,"",0.60,0.25,0.25,0.25,0.14,0.21,0.23,0.57,"",1,2.4,-112,-28.9,-106,-27.3,-92,-24.5,-522570,-11.9,-432464,-36.1,-2435,-32.5,180,20.5
"37003","5","1022","73","0","2020","3","",5,26,23,25,256232,76734,57,799,"",0.44,0.16,0.14,0.15,0.08,0.14,0.02,0.52,"",0,0.0,7,36.8,2,9.5,5,25.0,139790,120.1,3104,4.2,-5,-8.1,351,78.3
"37005","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",6.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37005","5","1022","73","0","2020","3","N",3,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37007","5","1022","73","0","2020","3","",5,18,19,18,250669,27725,68,1052,"",0.54,0.15,0.15,0.14,0.09,0.08,0.04,0.65,"",1,25.0,3,20.0,4,26.7,3,20.0,60718,32.0,3737,15.6,44,183.3,78,8.0
"37009","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",3.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37009","5","1022","73","0","2020","3","",8,62,61,61,610623,305890,708,766,"",0.62,0.48,0.44,0.45,0.23,0.77,0.16,0.50,"",0,0.0,-6,-8.8,-7,-10.3,-9,-12.9,-41459,-6.4,-25105,-7.6,342,93.4,36,4.9
"37011","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",3.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37011","5","1022","73","0","2020","3","",6,16,16,16,158053,43947,156,760,"",0.51,0.13,0.13,0.13,0.06,0.11,0.03,0.49,"",0,0.0,-2,-11.1,-1,-5.9,-2,-11.1,-20872,-11.7,-8368,-16.0,74,90.2,-19,-2.4
"37013","3","1022","73","0","2020","3","",4,19,18,18,84270,0,0,354,"",6.73,1.42,1.36,1.38,1.06,0.00,0.00,0.76,"",0,0.0,0,0.0,0,0.0,1,5.9,2557,3.1,0,0.0,0,0.0,5,1.4
"37013","5","1022","73","0","2020","3","",21,56,57,58,896431,163827,367,1210,"",0.90,0.19,0.19,0.20,0.14,0.20,0.07,0.72,"",8,61.5,-1,-1.8,1,1.8,0,0.0,73896,9.0,-19313,-10.5,-1,-0.3,100,9.0
"37015","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",13.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37015","5","1022","73","0","2020","3","",4,6,6,5,81031,7862,76,1100,"",0.66,0.06,0.06,0.05,0.04,0.03,0.09,0.72,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37017","5","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37019","5","1022","73","0","2020","3","",35,318,326,325,5393030,629254,3598,1284,"",0.57,0.51,0.51,0.51,0.37,0.32,0.25,0.73,"",11,45.8,14,4.6,22,7.2,13,4.2,639769,13.5,-107551,-14.6,669,22.8,92,7.7
"37021","5","1022","73","0","2020","3","",246,1202,1212,1188,21037297,3551532,26668,1348,"",1.24,0.54,0.53,0.51,0.36,0.48,0.58,0.68,"",43,21.2,-276,-18.7,-283,-18.9,-287,-19.5,1165603,5.9,-465030,-11.6,-2889,-9.8,317,30.7
"37023","5","1022","73","0","2020","3","",13,67,64,63,1045258,256745,1619,1243,"",0.44,0.13,0.12,0.12,0.09,0.16,0.14,0.74,"",0,0.0,-14,-17.3,-15,-19.0,-14,-18.2,258911,32.9,39188,18.0,387,31.4,477,62.3
"37025","5","1022","73","0","2020","3","",76,646,643,633,11837648,1839200,15047,1421,"",0.76,0.48,0.47,0.45,0.35,0.48,0.58,0.74,"",19,33.3,-173,-21.1,-145,-18.4,-115,-15.4,-117689,-1.0,-654435,-26.2,-4230,-21.9,249,21.2
"37027","5","1022","73","0","2020","3","",19,215,200,211,4968885,592217,3764,1832,"",0.70,0.47,0.43,0.45,0.47,0.44,0.47,1.06,"",0,0.0,-16,-6.9,-31,-13.4,-6,-2.8,288943,6.2,1438,0.2,-583,-13.4,241,15.1
"37029","5","1022","73","0","2020","3","",3,3,3,3,86982,1713,20,2230,"",0.84,0.14,0.14,0.14,0.19,0.03,0.05,1.34,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37031","3","1022","73","0","2020","3","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-5,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37031","5","1022","73","0","2020","3","",28,145,144,142,1826445,474996,3458,978,"",0.62,0.32,0.32,0.32,0.20,0.34,0.35,0.62,"",4,16.7,-33,-18.5,-33,-18.6,-32,-18.4,-35598,-1.9,-71491,-13.1,-11,-0.3,166,20.4
"37033","5","1022","73","0","2020","3","",4,4,4,4,21004,10305,79,404,"",0.71,0.08,0.08,0.08,0.02,0.09,0.10,0.24,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37035","5","1022","73","0","2020","3","",49,375,368,363,5807911,1098736,7562,1212,"",0.56,0.24,0.23,0.23,0.15,0.21,0.23,0.63,"",10,25.6,-78,-17.2,-73,-16.6,-90,-19.9,-820735,-12.4,-291426,-21.0,-1261,-14.3,76,6.7
"37037","5","1022","73","0","2020","3","",28,54,54,55,1256458,206612,1684,1779,"",0.89,0.20,0.19,0.20,0.20,0.25,0.37,1.02,"",9,47.4,6,12.5,4,8.0,6,12.2,136017,12.1,51850,33.5,638,61.0,20,1.1
"37039","3","1022","73","0","2020","3","",3,13,13,15,71076,0,0,400,"",8.18,2.02,2.03,2.35,1.97,0.00,0.00,0.92,"",0,0.0,-3,-18.8,-4,-23.5,-2,-11.8,-3004,-4.1,0,0.0,0,0.0,58,17.0
"37039","5","1022","73","0","2020","3","",10,60,63,59,655420,179584,144,831,"",0.69,0.43,0.44,0.41,0.23,0.44,0.05,0.53,"",1,11.1,8,15.4,1,1.6,-2,-3.3,60805,10.2,-26928,-13.0,-233,-61.8,47,6.0
"37041","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",5.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37041","5","1022","73","0","2020","3","",8,51,55,54,578477,218654,1951,834,"",1.09,0.60,0.65,0.64,0.33,0.98,1.67,0.52,"",0,0.0,-11,-17.7,-4,-6.8,-6,-10.0,-48426,-7.7,262,0.1,-597,-23.4,35,4.4
"37043","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",7.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37043","5","1022","73","0","2020","3","",4,8,8,8,45039,30682,147,433,"",0.76,0.21,0.21,0.21,0.06,0.30,0.19,0.30,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37045","5","1022","73","0","2020","3","",19,370,369,378,7732809,505979,2184,1598,"",0.47,0.59,0.57,0.58,0.52,0.29,0.20,0.89,"",2,11.8,-23,-5.9,-24,-6.1,-17,-4.3,-436887,-5.3,-468980,-48.1,-784,-26.4,2,0.1
"37047","5","1022","73","0","2020","3","",11,66,66,65,528535,200913,649,619,"",0.53,0.23,0.23,0.23,0.09,0.28,0.17,0.39,"",2,22.2,6,10.0,6,10.0,4,6.6,26179,5.2,-10232,-4.8,209,47.5,-21,-3.3
"37049","3","1022","73","0","2020","3","",4,34,34,37,185522,0,0,408,"",3.43,1.03,1.03,1.13,0.80,0.00,0.00,0.75,"",0,0.0,-17,-33.3,-16,-32.0,-10,-21.3,-90381,-32.8,0,0.0,0,0.0,-22,-5.1
"37049","5","1022","73","0","2020","3","",22,156,154,154,2126682,657682,2561,1058,"",0.48,0.22,0.21,0.21,0.12,0.39,0.32,0.54,"",1,4.8,-81,-34.2,-78,-33.6,-62,-28.7,-438105,-17.1,-169828,-20.5,-666,-20.6,194,22.5
"37051","1","1022","73","0","2020","3","",1,11,10,10,90242,0,0,672,"",12.29,2.02,1.84,1.83,1.12,0.00,0.00,0.59,"",0,0.0,-2,-15.4,-5,-33.3,-3,-23.1,-50592,-35.9,0,0.0,0,0.0,-121,-15.3
"37051","5","1022","73","0","2020","3","",67,880,861,853,10759995,2281605,15307,957,"",0.54,0.41,0.40,0.39,0.20,0.46,0.55,0.49,"",9,15.5,-216,-19.7,-211,-19.7,-186,-17.9,-490132,-4.4,-678328,-22.9,-2816,-15.5,147,18.1
"37053","5","1022","73","0","2020","3","",8,9,9,9,158182,21253,197,1352,"",0.53,0.06,0.06,0.06,0.05,0.04,0.03,0.87,"",-1,-11.1,0,0.0,0,0.0,0,0.0,27314,20.9,-5960,-21.9,-5,-2.5,233,20.8
"37055","5","1022","73","0","2020","3","",35,100,108,96,1453285,399885,2844,1103,"",0.89,0.24,0.27,0.25,0.18,0.26,0.10,0.70,"",3,9.4,-54,-35.1,-34,-23.9,-41,-29.9,-316089,-17.9,-65237,-14.0,-636,-18.3,160,17.0
"37057","5","1022","73","0","2020","3","",24,119,112,120,1340063,314882,3296,881,"",0.42,0.15,0.14,0.15,0.07,0.13,0.21,0.50,"",3,14.3,-11,-8.5,-21,-15.8,-9,-7.0,-76810,-5.4,-71843,-18.6,-492,-13.0,47,5.6
"37059","5","1022","73","0","2020","3","",10,16,16,17,223850,41394,278,1054,"",0.55,0.07,0.07,0.07,0.04,0.05,0.04,0.62,"",-1,-9.1,-4,-20.0,-3,-15.8,-2,-10.5,-30082,-11.8,-9551,-18.7,-162,-36.8,44,4.4
"37061","5","1022","73","0","2020","3","",9,33,32,31,875355,75454,390,2104,"",0.42,0.10,0.09,0.09,0.12,0.06,0.04,1.26,"",0,0.0,-1,-2.9,-5,-13.5,-5,-13.9,119204,15.8,-11907,-13.6,102,35.4,473,29.0
"37063","5","1022","73","0","2020","3","",283,4238,4183,4189,124430754,7383248,55844,2277,"",1.60,1.06,1.04,1.04,0.73,0.96,1.13,0.70,"",45,18.9,471,12.5,408,10.8,469,12.6,30867303,33.0,-849301,-10.3,-3791,-6.4,360,18.8
"37065","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",2.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37065","5","1022","73","0","2020","3","",16,86,80,80,1356587,111687,737,1273,"",0.89,0.31,0.28,0.28,0.23,0.15,0.14,0.77,"",2,14.3,-161,-65.2,-160,-66.7,-143,-64.1,-1406344,-50.9,-104109,-48.2,-614,-45.4,375,41.8
"37067","5","1022","73","0","2020","3","",174,1296,1288,1286,20462309,3839162,21505,1220,"",0.93,0.38,0.37,0.37,0.20,0.46,0.42,0.54,"",24,16.0,-259,-16.7,-256,-16.6,-240,-15.7,-1130878,-5.2,-1028855,-21.1,-1235,-5.4,143,13.3
"37069","5","1022","73","0","2020","3","",22,65,65,34,1232958,107855,524,1735,"",0.91,0.29,0.29,0.15,0.22,0.17,0.12,0.91,"",4,22.2,3,4.8,10,18.2,-28,-45.2,182187,17.3,-63973,-37.2,-508,-49.2,380,28.0
"37071","5","1022","73","0","2020","3","",52,459,453,448,6944905,1222327,9685,1178,"",0.59,0.35,0.34,0.33,0.22,0.32,0.30,0.64,"",7,15.6,-93,-16.8,-97,-17.6,-95,-17.5,-780097,-10.1,-334178,-21.5,-2095,-17.8,94,8.7
"37073","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",11.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37073","5","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37075","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",11.02,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37075","5","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37077","5","1022","73","0","2020","3","",15,92,91,89,2331841,371987,3865,1978,"",0.81,0.24,0.24,0.23,0.23,0.44,0.92,0.96,"",4,36.4,20,27.8,17,23.0,19,27.1,1067616,84.4,2393,0.6,695,21.9,627,46.4
"37079","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",6.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37079","5","1022","73","0","2020","3","",3,4,4,4,31429,9951,85,604,"",0.47,0.05,0.05,0.05,0.02,0.06,0.09,0.37,"",0,0.0,-1,-20.0,-1,-20.0,-1,-20.0,-8272,-20.8,-6008,-37.6,-37,-30.3,-7,-1.1
"37081","5","1022","73","0","2020","3","",224,4014,3981,4016,66950339,9217812,75469,1286,"",0.77,0.81,0.78,0.78,0.47,0.67,0.87,0.59,"",22,10.9,-359,-8.2,-316,-7.4,-294,-6.8,-7323421,-9.9,-1808778,-16.4,-5596,-6.9,-35,-2.6
"37083","5","1022","73","0","2020","3","",11,63,59,58,658361,143566,1199,844,"",0.57,0.23,0.21,0.21,0.12,0.20,0.26,0.54,"",1,10.0,-14,-18.2,-17,-22.4,-17,-22.7,-115146,-14.9,-68968,-32.5,-929,-43.7,61,7.8
"37085","5","1022","73","0","2020","3","",18,105,103,105,1622724,358129,2149,1196,"",0.50,0.23,0.21,0.22,0.16,0.25,0.26,0.73,"",2,12.5,-10,-8.7,-6,-5.5,-9,-7.9,50207,3.2,-25221,-6.6,-384,-15.2,122,11.4
"37087","5","1022","73","0","2020","3","",19,101,101,98,1334365,321494,2487,1026,"",0.61,0.32,0.32,0.31,0.19,0.33,0.43,0.62,"",1,5.6,-16,-13.7,-15,-12.9,-15,-13.3,36498,2.8,-48549,-13.1,427,20.7,160,18.5
"37089","5","1022","73","0","2020","3","",50,268,267,265,3358046,996755,3456,969,"",0.78,0.37,0.36,0.36,0.20,0.42,0.24,0.54,"",4,8.7,-50,-15.7,-47,-15.0,-39,-12.8,11350,0.3,-88829,-8.2,-289,-7.7,144,17.5
"37091","3","1022","73","0","2020","3","N",3,0,0,0,0,0,0,0,"N",12.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37091","5","1022","73","0","2020","3","N",4,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37093","5","1022","73","0","2020","3","",9,21,21,20,338101,48688,70,1258,"",0.83,0.14,0.13,0.12,0.10,0.11,0.02,0.78,"",0,0.0,-2,-8.7,-2,-8.7,-3,-13.0,-90260,-21.1,-5408,-10.0,-96,-57.8,-175,-12.2
"37095","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",19.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37095","5","1022","73","0","2020","3","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37097","5","1022","73","0","2020","3","",113,454,451,448,10517046,1228874,13244,1794,"",1.01,0.32,0.32,0.31,0.23,0.28,0.50,0.73,"",24,27.0,-159,-25.9,-132,-22.6,-97,-17.8,2170790,26.0,-376356,-23.4,1423,12.0,688,62.2
"37099","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",3.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37099","5","1022","73","0","2020","3","",17,86,82,90,1260561,424508,3580,1128,"",0.79,0.34,0.31,0.33,0.21,0.61,0.51,0.64,"",4,30.8,-1,-1.1,-8,-8.9,-2,-2.2,245048,24.1,-25135,-5.6,-483,-11.9,257,29.5
"37101","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37101","5","1022","73","0","2020","3","",61,136,130,135,1978699,460233,3189,1139,"",0.81,0.14,0.13,0.14,0.09,0.17,0.20,0.63,"",7,13.0,-70,-34.0,-77,-37.2,-73,-35.1,-1070637,-35.1,-362475,-44.1,-1024,-24.3,6,0.5
"37103","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",10.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37103","5","1022","73","0","2020","3","",3,5,5,5,95163,21023,247,1464,"",0.80,0.16,0.16,0.16,0.15,0.28,0.51,0.94,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37105","5","1022","73","0","2020","3","",19,91,93,99,1063174,286640,1778,867,"",0.67,0.20,0.20,0.21,0.10,0.19,0.19,0.48,"",3,18.8,-33,-26.6,-33,-26.2,-17,-14.7,-110701,-9.4,-174241,-37.8,-2229,-55.6,127,17.2
"37107","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",3.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37107","5","1022","73","0","2020","3","",17,29,32,30,376512,91313,841,955,"",0.66,0.06,0.06,0.06,0.03,0.06,0.08,0.54,"",2,13.3,-25,-46.3,-20,-38.5,-20,-40.0,-215849,-36.4,-86358,-48.6,-134,-13.7,79,9.0
"37109","5","1022","73","0","2020","3","",30,85,80,82,2136103,184096,1378,1996,"",0.78,0.19,0.17,0.18,0.20,0.13,0.14,1.12,"",9,42.9,-3,-3.4,-12,-13.0,-9,-9.9,877204,69.7,16976,10.2,251,22.3,924,86.2
"37111","5","1022","73","0","2020","3","",7,25,25,25,278229,65374,141,856,"",0.44,0.09,0.09,0.09,0.05,0.08,0.02,0.53,"",-1,-12.5,-19,-43.2,-20,-44.4,-18,-41.9,-76712,-21.6,-45846,-41.2,-492,-77.7,235,37.8
"37113","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",3.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37113","5","1022","73","0","2020","3","",12,91,91,89,843312,299557,1248,718,"",0.50,0.44,0.43,0.42,0.19,0.41,0.17,0.45,"",-1,-7.7,-58,-38.9,-42,-31.6,-27,-23.3,-191059,-18.5,-188317,-38.6,-1552,-55.4,118,19.7
"37115","5","1022","73","0","2020","3","",15,18,17,16,356868,44835,199,1615,"",1.77,0.25,0.23,0.22,0.23,0.19,0.11,0.99,"",3,25.0,4,28.6,5,41.7,2,14.3,81372,29.5,-8219,-15.5,-225,-53.1,26,1.6
"37117","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",8.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37117","5","1022","73","0","2020","3","",7,52,54,51,987925,127805,1050,1452,"",0.74,0.45,0.46,0.43,0.45,0.41,0.66,1.02,"",-1,-12.5,-5,-8.8,-1,-1.8,-8,-13.6,-11248,-1.1,-56608,-30.7,-206,-16.4,104,7.7
"37119","3","1022","73","0","2020","3","",20,430,425,420,5324959,0,0,964,"",0.98,0.73,0.72,0.72,0.89,0.00,0.00,1.23,"",0,0.0,-10,-2.3,-19,-4.3,-11,-2.6,107158,2.1,0,0.0,0,0.0,48,5.2
"37119","5","1022","73","0","2020","3","",985,18529,18517,18437,458543409,48584026,438477,1907,"",1.23,1.43,1.42,1.42,0.96,1.41,1.75,0.68,"",145,17.3,-617,-3.2,-584,-3.1,-707,-3.7,40866597,9.8,-10390936,-17.6,-63639,-12.7,228,13.6
"37121","3","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",10.87,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37121","5","1022","73","0","2020","3","",6,8,8,8,67964,29563,18,654,"",0.83,0.10,0.09,0.10,0.04,0.13,0.01,0.39,"",-1,-14.3,-2,-20.0,-2,-20.0,-3,-27.3,-78999,-53.8,-22524,-43.2,-174,-90.6,-440,-40.2
"37123","5","1022","73","0","2020","3","",5,76,77,76,1077424,206914,149,1086,"",0.48,0.47,0.45,0.44,0.28,0.41,0.05,0.62,"",0,0.0,-1,-1.3,0,0.0,-1,-1.3,92548,9.4,-7698,-3.6,-72,-32.6,102,10.4
"37125","5","1022","73","0","2020","3","",39,260,231,240,3934997,807426,2641,1242,"",0.74,0.41,0.35,0.36,0.24,0.45,0.26,0.65,"",5,14.7,-28,-9.7,-48,-17.2,-44,-15.5,-93710,-2.3,-123738,-13.3,-1311,-33.2,150,13.7
"37127","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37127","5","1022","73","0","2020","3","",29,359,353,339,4612936,922818,3182,1013,"",0.69,0.50,0.49,0.47,0.28,0.46,0.27,0.57,"",3,11.5,-60,-14.3,-49,-12.2,-55,-14.0,-283699,-5.8,-340164,-26.9,-1853,-36.8,83,8.9
"37129","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37129","5","1022","73","0","2020","3","",178,3073,3077,3069,54518218,5916691,44933,1365,"",1.02,1.44,1.42,1.42,0.92,1.00,1.22,0.64,"",21,13.4,-53,-1.7,-38,-1.2,-20,-0.6,5657386,11.6,-1730646,-22.6,-10636,-19.1,156,12.9
"37131","5","1022","73","0","2020","3","N",2,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37133","5","1022","73","0","2020","3","",38,230,230,224,3399133,654960,6959,1147,"",0.57,0.26,0.25,0.24,0.18,0.28,0.56,0.71,"",5,15.2,-74,-24.3,-70,-23.3,-69,-23.5,-233994,-6.4,-244448,-27.2,-2637,-27.5,212,22.7
"37135","5","1022","73","0","2020","3","",167,1132,1111,1082,42127040,4923493,38136,2924,"",1.95,0.83,0.84,0.82,0.88,2.42,3.08,1.06,"",39,30.5,168,17.4,150,15.6,143,15.2,18870531,81.1,2099107,74.3,18167,91.0,1050,56.0
"37137","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",6.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37137","5","1022","73","0","2020","3","",6,11,7,6,170385,33340,198,1638,"",0.99,0.18,0.12,0.10,0.15,0.21,0.22,1.15,"",0,0.0,6,120.0,2,40.0,1,20.0,80328,89.2,9535,40.1,109,122.5,253,18.3
"37139","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",2.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37139","5","1022","73","0","2020","3","",10,76,75,73,1168227,221175,2179,1204,"",0.52,0.27,0.27,0.26,0.18,0.34,0.57,0.69,"",0,0.0,3,4.1,5,7.1,-3,-3.9,172896,17.4,-10833,-4.7,346,18.9,155,14.8
"37141","5","1022","73","0","2020","3","",17,27,25,22,782513,68274,512,2440,"",0.62,0.12,0.10,0.09,0.16,0.09,0.11,1.52,"",3,21.4,-3,-10.0,-2,-7.4,-6,-21.4,-82935,-9.6,-39032,-36.4,-165,-24.4,90,3.8
"37143","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",8.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37143","5","1022","73","0","2020","3","",5,10,10,9,173899,31688,190,1384,"",1.03,0.27,0.26,0.22,0.22,0.33,0.35,0.88,"",1,25.0,0,0.0,0,0.0,0,0.0,63161,57.0,-736,-2.3,129,211.5,503,57.1
"37145","5","1022","73","0","2020","3","",7,99,100,98,1679891,262674,1759,1305,"",0.49,0.58,0.56,0.54,0.40,0.51,0.42,0.71,"",0,0.0,56,130.2,56,127.3,53,117.8,1134137,207.8,124657,90.3,1131,180.1,351,36.8
"37147","3","1022","73","0","2020","3","N",1,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
